Year,Player,Tm,start_pct,MP,PTS,TRB,AST,FGA,FG%,3PA,3P%,2PA,2P%,FTA,FT%,STL,BLK,TOV,PF,win_pct
2017,Reggie Jackson,DET,0.961538462,27.4,14.5,2.2,5.2,13,0.419,3.5,0.359,9.5,0.442,2.6,0.868,0.7,0.1,2.2,2.5,0.451219512
2017,Marcus Morris,DET,1,32.5,14,4.6,2,12.7,0.418,4.5,0.331,8.2,0.466,2.3,0.784,0.7,0.3,1.1,2.1,0.451219512
2017,Kent Bazemore,ATL,0.876712329,26.9,11,3.2,2.4,9.9,0.409,3.6,0.346,6.2,0.446,2.3,0.708,1.2,0.7,1.7,2.3,0.524390244
2017,Dwight Howard,ATL,1,29.7,13.5,12.7,1.4,8.3,0.633,0,0,8.3,0.635,5.7,0.533,0.9,1.2,2.3,2.7,0.524390244
2017,Kyle Korver,ATL,0.65625,27.9,9.5,2.8,2.3,7.7,0.439,5,0.409,2.7,0.494,0.8,0.889,0.7,0.4,1.3,1.5,0.524390244
2017,Paul Millsap,ATL,0.971014493,34,18.1,7.7,3.7,14.1,0.442,3.5,0.311,10.6,0.486,5.9,0.768,1.3,0.9,2.3,2.7,0.524390244
2017,Dennis Schröder,ATL,0.987341772,31.5,17.9,3.1,6.3,15.4,0.451,3.7,0.34,11.6,0.487,3.2,0.855,0.9,0.2,3.3,1.9,0.524390244
2017,Thabo Sefolosha,ATL,0.677419355,25.7,7.2,4.4,1.7,6.4,0.441,1.9,0.342,4.4,0.484,1.2,0.733,1.5,0.5,0.9,1.6,0.524390244
2017,Bradley Beal,WAS,1,34.9,23.1,3.1,3.5,17.2,0.482,7.2,0.404,10,0.538,4.4,0.825,1.1,0.3,2,2.2,0.597560976
2017,Marcin Gortat,WAS,1,31.2,10.8,10.4,1.5,8.2,0.579,0,0,8.2,0.58,1.9,0.648,0.5,0.7,1.5,2.6,0.597560976
2017,Markieff Morris,WAS,1,31.2,14,6.5,1.7,11.7,0.457,2.6,0.362,9.1,0.483,2.8,0.837,1.1,0.6,1.7,3.3,0.597560976
2017,Otto Porter,WAS,1,32.6,13.4,6.4,1.5,10,0.516,4.3,0.434,5.8,0.576,1.5,0.832,1.5,0.5,0.6,2.4,0.597560976
2017,John Wall,WAS,1,36.4,23.1,4.2,10.7,18.4,0.451,3.5,0.327,14.9,0.48,6.8,0.801,2,0.6,4.1,1.9,0.597560976
2017,Luol Deng,LAL,0.875,26.5,7.6,5.3,1.3,7.6,0.387,2.9,0.309,4.6,0.436,1.1,0.73,0.9,0.4,0.8,1.1,0.317073171
2017,Brandon Ingram,LAL,0.506329114,28.8,9.4,4,2.1,8.7,0.402,2.4,0.294,6.3,0.443,2.7,0.621,0.6,0.5,1.5,2,0.317073171
2017,Timofey Mozgov,LAL,0.962962963,20.4,7.4,4.9,0.8,6.1,0.515,0,0,6.1,0.517,1.4,0.808,0.3,0.6,1.3,2.5,0.317073171
2017,Julius Randle,LAL,0.986486486,28.8,13.2,8.6,3.6,10.4,0.488,0.9,0.27,9.6,0.507,3.8,0.723,0.7,0.5,2.3,3.4,0.317073171
2017,D'Angelo Russell,LAL,0.952380952,28.7,15.6,3.5,4.8,13.8,0.405,6.1,0.352,7.7,0.447,3,0.782,1.4,0.3,2.8,2.1,0.317073171
2017,Nick Young,LAL,1,25.9,13.2,2.3,1,10.6,0.43,7,0.404,3.5,0.481,1.5,0.856,0.6,0.2,0.6,2.3,0.317073171
2017,Derrick Favors,UTA,0.78,23.7,9.5,6.1,1.1,8.3,0.487,0.2,0.3,8.1,0.491,2.2,0.615,0.9,0.8,1.2,2.1,0.62195122
2017,Rudy Gobert,UTA,1,33.9,14,12.8,1.2,7.7,0.661,0,0,7.7,0.662,5.9,0.653,0.6,2.6,1.8,3,0.62195122
2017,Gordon Hayward,UTA,1,34.5,21.9,5.4,3.5,15.8,0.471,5.1,0.398,10.7,0.506,5.9,0.844,1,0.3,1.9,1.6,0.62195122
2017,George Hill,UTA,1,31.5,16.9,3.4,4.2,12.4,0.477,4.8,0.403,7.6,0.523,4,0.801,1,0.2,1.7,2.3,0.62195122
2017,Rodney Hood,UTA,0.93220339,27,12.7,3.4,1.6,11.3,0.408,5.2,0.371,6.1,0.44,1.9,0.783,0.6,0.2,1.1,2.2,0.62195122
2017,Avery Bradley,BOS,1,33.4,16.3,6.1,2.2,14.1,0.463,5,0.39,9.1,0.504,1.7,0.731,1.2,0.2,1.6,2.6,0.646341463
2017,Jae Crowder,BOS,1,32.4,13.9,5.8,2.2,10,0.463,5.5,0.398,4.5,0.54,3,0.811,1,0.3,1.1,2.2,0.646341463
2017,Al Horford,BOS,1,32.3,14,6.8,5,11.8,0.473,3.6,0.355,8.2,0.524,2,0.8,0.8,1.3,1.7,2,0.646341463
2017,Amir Johnson,BOS,0.9625,20.1,6.5,4.6,1.8,4.6,0.576,0.8,0.409,3.8,0.612,1.3,0.67,0.6,0.8,1,2.6,0.646341463
2017,Isaiah Thomas,BOS,1,33.8,28.9,2.7,5.9,19.4,0.463,8.5,0.379,10.9,0.528,8.5,0.909,0.9,0.2,2.8,2.2,0.646341463
2017,Jimmy Butler,CHI,0.986842105,37,23.9,6.2,5.5,16.5,0.455,3.3,0.367,13.2,0.477,8.9,0.865,1.9,0.4,2.1,1.5,0.5
2017,Taj Gibson,CHI,1,27.3,11.6,6.9,1.1,9.6,0.521,0.2,0.167,9.4,0.529,2.2,0.714,0.5,0.9,1.4,2.2,0.5
2017,Robin Lopez,CHI,1,28,10.4,6.4,1,9.6,0.493,0,0,9.5,0.494,1.3,0.721,0.2,1.4,1.1,1.9,0.5
2017,Rajon Rondo,CHI,0.608695652,26.7,7.8,5.1,6.7,8.1,0.408,1.9,0.376,6.2,0.418,0.7,0.6,1.4,0.2,2.4,2.1,0.5
2017,Dwyane Wade,CHI,0.983333333,29.9,18.3,4.5,3.8,15.9,0.434,2.4,0.31,13.5,0.456,4.7,0.794,1.4,0.7,2.3,1.9,0.5
2017,DeMarre Carroll,TOR,1,26.1,8.9,3.8,1,7.6,0.4,4.4,0.341,3.2,0.483,1.6,0.761,1.1,0.4,0.8,2,0.62195122
2017,DeMar DeRozan,TOR,1,35.4,27.3,5.2,3.9,20.9,0.467,1.7,0.266,19.2,0.484,8.7,0.842,1.1,0.2,2.4,1.8,0.62195122
2017,Serge Ibaka,TOR,1,31,14.2,6.8,0.7,12.1,0.459,4.5,0.398,7.7,0.494,1.5,0.882,0.3,1.4,1.7,3.3,0.62195122
2017,Kyle Lowry,TOR,1,37.4,22.4,4.8,7,15.3,0.464,7.8,0.412,7.5,0.518,6.1,0.819,1.5,0.3,2.9,2.8,0.62195122
2017,Pascal Siakam,TOR,0.690909091,15.6,4.2,3.4,0.3,3.7,0.502,0.1,0.143,3.6,0.515,0.6,0.688,0.5,0.8,0.6,2,0.62195122
2017,Jonas Valančiūnas,TOR,1,25.8,12,9.5,0.7,8.8,0.557,0,0.5,8.8,0.557,2.7,0.811,0.5,0.8,1.3,2.7,0.62195122
2018,Steven Adams,OKC,1,32.7,13.9,9,1.2,9.4,0.629,0,0,9.3,0.631,3.8,0.559,1.2,1,1.7,2.8,0.585365854
2018,Carmelo Anthony,OKC,1,32.1,16.2,5.8,1.3,15,0.404,6.1,0.357,8.9,0.437,2.5,0.767,0.6,0.6,1.3,2.5,0.585365854
2018,Corey Brewer,OKC,0.888888889,28.6,10.1,3.4,1.3,8,0.444,3.7,0.343,4.3,0.532,2.2,0.795,2.1,0.3,0.6,3.1,0.585365854
2018,Paul George,OKC,1,36.6,21.9,5.7,3.3,17,0.43,7.7,0.401,9.3,0.454,5.2,0.822,2,0.5,2.7,2.9,0.585365854
2018,Andre Roberson,OKC,1,26.6,5,4.7,1.2,4.2,0.537,0.9,0.222,3.2,0.627,1,0.316,1.2,0.9,0.8,2.3,0.585365854
2018,Russell Westbrook,OKC,1,36.4,25.4,10.1,10.3,21.1,0.449,4.1,0.298,17,0.485,7.1,0.737,1.8,0.3,4.8,2.5,0.585365854
2018,DeMarre Carroll,BRK,1,29.9,13.5,6.6,2,10.8,0.414,5.4,0.371,5.4,0.457,3.4,0.764,0.8,0.4,1.4,2.3,0.341463415
2018,Allen Crabbe,BRK,0.906666667,29.3,13.2,4.3,1.6,11,0.407,7.1,0.378,3.9,0.461,1.8,0.852,0.6,0.5,1,2.2,0.341463415
2018,Spencer Dinwiddie,BRK,0.725,28.8,12.6,3.2,6.6,10.5,0.387,5.4,0.326,5.1,0.452,3.4,0.813,0.9,0.3,1.6,2.3,0.341463415
2018,Rondae Hollis-Jefferson,BRK,0.867647059,28.2,13.9,6.8,2.5,10.6,0.472,0.8,0.241,9.9,0.491,4.6,0.788,1,0.7,1.8,2.1,0.341463415
2018,Jeremy Lin,BRK,1,25,18,0,4,12,0.417,2,0.5,10,0.4,7,1,0,0,3,3,0.341463415
2018,D'Angelo Russell,BRK,0.729166667,25.7,15.5,3.9,5.2,14,0.414,5.8,0.324,8.2,0.477,2.7,0.74,0.8,0.4,3.1,1.9,0.341463415
2018,Tyler Zeller,BRK,0.785714286,16.7,7.1,4.6,0.7,5.5,0.546,0.6,0.385,4.8,0.567,1.4,0.667,0.2,0.5,0.8,1.9,0.341463415
2018,Goran Dragić,MIA,1,31.7,17.3,4.1,4.8,14.3,0.45,4,0.37,10.3,0.481,3.6,0.801,0.8,0.2,2.2,2.4,0.536585366
2018,James Johnson,MIA,0.561643836,26.6,10.8,4.9,3.8,8.4,0.503,2.5,0.308,5.9,0.587,2.2,0.698,1,0.7,1.9,2.6,0.536585366
2018,Tyler Johnson,MIA,0.541666667,28.5,11.7,3.4,2.3,9.9,0.435,4.5,0.367,5.4,0.491,1.8,0.822,0.8,0.5,1.1,2.1,0.536585366
2018,Derrick Jones Jr.,MIA,0.571428571,15.1,3.7,2.4,0.4,3.5,0.388,1.1,0.188,2.4,0.485,1.3,0.611,0.2,0.6,0.4,1.6,0.536585366
2018,Josh Richardson,MIA,1,33.2,12.9,3.5,2.9,10.9,0.451,4.1,0.378,6.8,0.495,1.8,0.845,1.5,0.9,1.7,2.5,0.536585366
2018,Dion Waiters,MIA,1,30.6,14.3,2.6,3.8,13.7,0.398,5.7,0.306,8,0.463,2.3,0.739,0.8,0.3,2.3,2,0.536585366
2018,Okaro White,MIA,0.666666667,13.3,3.3,1.8,0.3,2.7,0.438,1.8,0.364,0.8,0.6,0.5,0.667,0.2,0.2,0.2,1,0.536585366
2018,Hassan Whiteside,MIA,1,25.3,14,11.4,1,10.7,0.54,0,1,10.7,0.538,3.4,0.703,0.7,1.7,1.7,2.4,0.536585366
2018,Evan Fournier,ORL,1,32.2,17.8,3.2,2.9,14.1,0.459,5.9,0.379,8.2,0.516,3,0.867,0.8,0.3,1.7,2.4,0.304878049
2018,Aaron Gordon,ORL,0.982758621,32.9,17.6,7.9,2.3,14.9,0.434,5.9,0.336,9,0.497,3.9,0.698,1,0.8,1.8,1.9,0.304878049
2018,Elfrid Payton,ORL,1,28.6,13,4,6.3,10.4,0.52,1.5,0.373,8.9,0.545,2.6,0.632,1.5,0.4,2.6,2.2,0.304878049
2018,Terrence Ross,ORL,0.833333333,25,8.7,3,1.6,8,0.398,3.9,0.323,4.1,0.469,1.5,0.75,1.1,0.5,1.2,1.9,0.304878049
2018,Jonathon Simmons,ORL,0.724637681,29.4,13.9,3.5,2.5,11,0.465,3,0.338,8.1,0.512,3.5,0.768,0.8,0.2,2.1,2.5,0.304878049
2018,Nikola Vučević,ORL,1,29.5,16.5,9.2,3.4,14.7,0.475,3.6,0.314,11.2,0.527,1.6,0.819,1,1.1,1.9,2.5,0.304878049
2018,Jimmy Butler,MIN,1,36.7,22.2,5.3,4.9,15.6,0.474,3.4,0.35,12.2,0.509,7.2,0.854,2,0.4,1.8,1.3,0.573170732
2018,Taj Gibson,MIN,1,33.2,12.2,7.1,1.2,9,0.577,0.4,0.2,8.6,0.595,2.3,0.768,0.8,0.7,1.1,2.7,0.573170732
2018,Jeff Teague,MIN,1,33,14.2,3,7,11.3,0.446,3.3,0.368,8.1,0.477,3.4,0.845,1.5,0.3,2.5,2.4,0.573170732
2018,Karl-Anthony Towns,MIN,1,35.6,21.3,12.3,2.4,14.3,0.545,3.5,0.421,10.8,0.585,4.9,0.858,0.8,1.4,1.9,3.5,0.573170732
2018,Andrew Wiggins,MIN,1,36.3,17.7,4.4,2,15.9,0.438,4.1,0.331,11.7,0.475,3.8,0.643,1.1,0.6,1.7,2,0.573170732
2018,LaMarcus Aldridge,SAS,1,33.5,23.1,8.5,2,18,0.51,1.2,0.293,16.7,0.526,5.3,0.837,0.6,1.2,1.5,2.1,0.573170732
2018,Kyle Anderson,SAS,0.905405405,26.7,7.9,5.4,2.7,5.9,0.527,0.8,0.333,5.1,0.556,2,0.712,1.6,0.8,1.3,1.5,0.573170732
2018,Pau Gasol,SAS,0.818181818,23.5,10.1,8,3.1,8.1,0.458,1.6,0.358,6.6,0.481,2.7,0.756,0.3,1,1.4,1.6,0.573170732
2018,Danny Green,SAS,0.857142857,25.6,8.6,3.6,1.6,8,0.387,4.6,0.363,3.4,0.419,0.9,0.769,0.9,1.1,1.1,1.7,0.573170732
2018,Kawhi Leonard,SAS,1,23.3,16.2,4.7,2.3,12.3,0.468,3.9,0.314,8.4,0.539,4.2,0.816,2,1,1.8,1,0.573170732
2018,Dejounte Murray,SAS,0.592592593,21.5,8.1,5.7,2.9,7.5,0.443,0.4,0.265,7.1,0.454,1.8,0.709,1.2,0.4,1.7,1.9,0.573170732
2018,Aron Baynes,BOS,0.827160494,18.3,6,5.4,1.1,5.5,0.471,0.3,0.143,5.2,0.487,1,0.756,0.3,0.6,1,2.5,0.670731707
2018,Jaylen Brown,BOS,1,30.7,14.5,4.9,1.6,11.5,0.465,4.4,0.395,7.1,0.507,3.3,0.644,1,0.4,1.8,2.6,0.670731707
2018,Gordon Hayward,BOS,1,5,2,1,0,2,0.5,1,0,1,1,0,,0,0,0,1,0.670731707
2018,Al Horford,BOS,1,31.6,12.9,7.4,4.7,10.5,0.489,3.1,0.429,7.3,0.514,1.7,0.783,0.6,1.1,1.8,1.9,0.670731707
2018,Kyrie Irving,BOS,1,32.2,24.4,3.8,5.1,18.1,0.491,6.8,0.408,11.3,0.541,4.4,0.889,1.1,0.3,2.3,2,0.670731707
2018,Jayson Tatum,BOS,1,30.5,13.9,5,1.6,10.4,0.475,3,0.434,7.4,0.492,3.2,0.826,1,0.7,1.4,2.1,0.670731707
2018,DeMarcus Cousins,NOP,1,36.2,25.2,12.9,5.4,18,0.47,6.1,0.354,11.9,0.53,8.2,0.746,1.6,1.6,5,3.8,0.585365854
2018,Anthony Davis,NOP,1,36.4,28.1,11.1,2.3,19.5,0.534,2.2,0.34,17.3,0.558,8,0.828,1.5,2.6,2.2,2.1,0.585365854
2018,Jrue Holiday,NOP,1,36.1,19,4.5,6,15.4,0.494,4.4,0.337,11,0.557,2.9,0.786,1.5,0.8,2.6,2.5,0.585365854
2018,E'Twaun Moore,NOP,0.975609756,31.5,12.5,2.9,2.3,10.1,0.508,3.7,0.425,6.5,0.556,0.8,0.706,1,0.1,1.2,2.2,0.585365854
2018,Emeka Okafor,NOP,0.730769231,13.6,4.4,4.6,0.3,3.7,0.505,0,,3.7,0.505,0.8,0.818,0.3,1,0.5,1.2,0.585365854
2018,Rajon Rondo,NOP,0.969230769,26.2,8.3,4,8.2,7.6,0.468,2.3,0.333,5.3,0.526,0.7,0.543,1.1,0.2,2.3,1.8,0.585365854
2018,Al-Farouq Aminu,POR,0.971014493,30,9.3,7.6,1.2,8.4,0.395,4.9,0.369,3.5,0.432,1.2,0.738,1.1,0.6,1.1,2,0.597560976
2018,Maurice Harkless,POR,0.610169492,21.4,6.5,2.7,0.9,5,0.495,2,0.415,3,0.547,1,0.712,0.8,0.7,0.7,1.7,0.597560976
2018,Damian Lillard,POR,1,36.6,26.9,4.5,6.6,19.4,0.439,8.6,0.361,10.8,0.501,7.4,0.916,1.1,0.4,2.8,1.6,0.597560976
2018,CJ McCollum,POR,1,36.1,21.4,4,3.4,18.6,0.443,5.9,0.397,12.7,0.465,3.1,0.836,1,0.4,1.9,2.1,0.597560976
2018,Jusuf Nurkić,POR,1,26.4,14.3,9,1.8,12,0.505,0.1,0,11.9,0.508,3.5,0.63,0.8,1.4,2.3,3.1,0.597560976
2018,Evan Turner,POR,0.506329114,25.7,8.2,3.1,2.2,7.3,0.447,1.7,0.318,5.6,0.485,1.4,0.85,0.6,0.4,1.3,2.1,0.597560976
2018,Robert Covington,PHI,1,31.7,12.6,5.4,2,10.5,0.413,6.9,0.369,3.6,0.497,1.7,0.853,1.7,0.9,1.6,3,0.634146341
2018,Joel Embiid,PHI,1,30.3,22.9,11,3.2,16.8,0.483,3.4,0.308,13.4,0.527,7.4,0.769,0.6,1.8,3.7,3.3,0.634146341
2018,J.J. Redick,PHI,1,30.2,17.1,2.5,3,12.6,0.46,6.6,0.42,6,0.504,3.1,0.904,0.5,0.1,1.5,1.8,0.634146341
2018,Dario Šarić,PHI,0.935897436,29.6,14.6,6.7,2.6,11.4,0.453,5.1,0.393,6.3,0.501,2.7,0.86,0.7,0.3,1.9,2.1,0.634146341
2018,Ben Simmons,PHI,1,33.7,15.8,8.1,8.2,12.3,0.545,0.1,0,12.2,0.551,4.2,0.56,1.7,0.9,3.4,2.6,0.634146341
2018,Ryan Anderson,HOU,0.757575758,26.1,9.3,5,0.9,7.3,0.431,5.1,0.386,2.1,0.539,1.4,0.774,0.4,0.3,0.6,1.9,0.792682927
2018,Trevor Ariza,HOU,1,33.9,11.7,4.4,1.6,9.7,0.412,6.9,0.368,2.8,0.519,1.3,0.854,1.5,0.2,0.8,2,0.792682927
2018,Clint Capela,HOU,1,27.5,13.9,10.8,0.9,9.1,0.652,0,0,9.1,0.653,3.5,0.56,0.8,1.9,1.4,2.5,0.792682927
2018,James Harden,HOU,1,35.4,30.4,5.4,8.8,20.1,0.449,10,0.367,10.1,0.531,10.1,0.858,1.8,0.7,4.4,2.3,0.792682927
2018,Chris Paul,HOU,1,31.8,18.6,5.4,7.9,13.8,0.46,6.5,0.38,7.2,0.532,3.8,0.919,1.7,0.2,2.2,2.4,0.792682927
2018,Bojan Bogdanović,IND,1,30.8,14.3,3.4,1.5,10.7,0.474,4.8,0.402,5.8,0.534,2.6,0.868,0.7,0.1,1.3,1.6,0.585365854
2018,Darren Collison,IND,0.927536232,29.2,12.4,2.6,5.3,9.2,0.495,3,0.468,6.3,0.508,2.1,0.882,1.3,0.2,1.2,1.8,0.585365854
2018,Victor Oladipo,IND,1,34,23.1,5.2,4.3,17.9,0.477,5.8,0.371,12.1,0.528,4.9,0.799,2.4,0.8,2.9,2.3,0.585365854
2018,Myles Turner,IND,0.953846154,28.2,12.7,6.4,1.3,9.8,0.479,2.4,0.357,7.4,0.519,3.2,0.777,0.6,1.8,1.5,2.9,0.585365854
2018,Thaddeus Young,IND,1,32.2,11.8,6.3,1.9,10.7,0.487,2.2,0.32,8.4,0.531,1.1,0.598,1.7,0.4,1.3,2.2,0.585365854
2018,Giannis Antetokounmpo,MIL,1,36.7,26.9,10,4.8,18.7,0.529,1.9,0.307,16.8,0.554,8.5,0.76,1.5,1.4,3,3.1,0.536585366
2018,Eric Bledsoe,MIL,1,31.5,17.8,3.9,5.1,13.4,0.476,4.9,0.349,8.5,0.55,4.3,0.795,2,0.6,2.9,2.5,0.536585366
2018,John Henson,MIL,0.907894737,25.9,8.8,6.8,1.5,6.6,0.572,0.1,0.143,6.5,0.578,2.1,0.57,0.6,1.4,1.1,2.7,0.536585366
2018,Khris Middleton,MIL,1,36.4,20.1,5.2,4,15.5,0.466,5,0.359,10.5,0.517,4.4,0.884,1.5,0.3,2.3,3.3,0.536585366
2018,Gary Payton II,MIL,0.5,8.8,2.5,1.4,0.8,2.8,0.394,1,0.167,1.8,0.524,0.3,0.667,0.3,0.1,0.3,1.4,0.536585366
2018,Tony Snell,MIL,0.786666667,27.4,6.9,1.9,1.3,5.7,0.435,3.6,0.403,2.1,0.49,0.6,0.792,0.6,0.4,0.5,1.5,0.536585366
2018,OG Anunoby,TOR,0.837837838,20,5.9,2.5,0.7,4.7,0.471,2.7,0.371,2,0.604,0.8,0.629,0.7,0.2,0.6,1.8,0.719512195
2018,DeMar DeRozan,TOR,1,33.9,23,3.9,5.2,17.7,0.456,3.6,0.31,14.1,0.494,7,0.825,1.1,0.3,2.2,1.9,0.719512195
2018,Serge Ibaka,TOR,1,27.5,12.6,6.3,0.8,10.3,0.483,3.9,0.36,6.4,0.559,1.6,0.797,0.4,1.3,1.2,2.8,0.719512195
2018,Kyle Lowry,TOR,1,32.2,16.2,5.6,6.9,12.1,0.427,7.6,0.399,4.5,0.474,3.3,0.854,1.1,0.2,2.3,2.5,0.719512195
2018,Jonas Valančiūnas,TOR,1,22.4,12.7,8.6,1.1,8.9,0.568,1,0.405,8,0.587,2.7,0.806,0.4,0.9,1.5,2.5,0.719512195
2018,Kris Dunn,CHI,0.826923077,29.3,13.4,4.3,6,12.8,0.429,2.6,0.321,10.2,0.457,2.2,0.737,2,0.5,2.9,3.3,0.329268293
2018,Justin Holiday,CHI,1,31.5,12.2,4,2.1,10.9,0.371,6.2,0.359,4.6,0.387,2.3,0.823,1.1,0.4,1.3,1.9,0.329268293
2018,Zach LaVine,CHI,1,27.3,16.7,3.9,3,14.8,0.383,5.1,0.341,9.7,0.405,4.5,0.813,1,0.2,1.8,2.3,0.329268293
2018,Robin Lopez,CHI,1,26.4,11.8,4.5,1.9,10.1,0.53,0.2,0.286,9.9,0.536,1.4,0.756,0.2,0.8,1.7,1.7,0.329268293
2018,Lauri Markkanen,CHI,1,29.7,15.2,7.5,1.2,12.7,0.434,5.9,0.362,6.8,0.497,2.4,0.843,0.6,0.6,1.2,1.5,0.329268293
2018,Cameron Payne,CHI,0.56,23.3,8.8,2.8,4.5,8.6,0.405,3.6,0.385,5,0.419,0.6,0.75,1,0.4,1.4,1.8,0.329268293
2018,Wilson Chandler,DEN,0.959459459,31.7,10,5.4,2.1,8.5,0.445,3.3,0.358,5.2,0.501,1.5,0.772,0.6,0.5,1.2,2.1,0.56097561
2018,Gary Harris,DEN,0.970149254,34.4,17.5,2.6,2.9,13.6,0.485,5.9,0.396,7.7,0.553,2.4,0.827,1.8,0.2,1.8,1.8,0.56097561
2018,Nikola Jokić,DEN,0.973333333,32.6,18.5,10.7,6.1,13.5,0.499,3.7,0.396,9.7,0.538,4.2,0.85,1.2,0.8,2.8,2.8,0.56097561
2018,Paul Millsap,DEN,0.973684211,30.1,14.6,6.4,2.8,11.4,0.464,3,0.345,8.5,0.506,4.2,0.696,1,1.2,1.9,2.6,0.56097561
2018,Jamal Murray,DEN,0.987654321,31.7,16.7,3.7,3.4,13.1,0.451,5.4,0.378,7.7,0.502,3.1,0.905,1,0.3,2.1,2.1,0.56097561
2018,Kent Bazemore,ATL,1,27.5,12.9,3.8,3.5,10.4,0.42,4.2,0.394,6.2,0.438,3.1,0.796,1.5,0.7,2.4,2.3,0.292682927
2018,Dewayne Dedmon,ATL,0.741935484,24.9,10,7.9,1.5,7.7,0.524,2.3,0.355,5.4,0.595,1.4,0.779,0.6,0.8,1.4,2.6,0.292682927
2018,Ersan İlyasova,ATL,0.869565217,25.5,10.9,5.5,1.1,8.7,0.459,3.7,0.359,5,0.532,2,0.8,1,0.4,0.9,2,0.292682927
2018,Damion Lee,ATL,0.733333333,26.9,10.7,4.7,1.9,10.1,0.408,4,0.25,6.1,0.511,1.9,0.759,1.3,0.1,0.9,1.7,0.292682927
2018,Miles Plumlee,ATL,0.636363636,16.7,4.3,4.1,0.8,3.3,0.583,0,,3.3,0.583,1.1,0.45,0.3,0.5,1.1,1.4,0.292682927
2018,Taurean Prince,ATL,1,30,14.1,4.7,2.6,11.9,0.426,5.6,0.385,6.3,0.461,2.2,0.844,1,0.5,2.3,2,0.292682927
2018,Dennis Schröder,ATL,1,31,19.4,3.1,6.2,17.1,0.436,3.9,0.29,13.2,0.48,4,0.849,1.1,0.1,2.7,2.2,0.292682927
2018,Nicolas Batum,CHO,1,31,11.6,4.8,5.5,10.2,0.415,4.3,0.336,5.9,0.473,2,0.831,1,0.4,2,1.1,0.43902439
2018,Dwight Howard,CHO,1,30.4,16.6,12.5,1.3,11.2,0.555,0.1,0.143,11.2,0.559,7.2,0.574,0.6,1.6,2.6,3.1,0.43902439
2018,Michael Kidd-Gilchrist,CHO,1,25,9.2,4.1,1,7.6,0.504,0,0,7.5,0.505,2.3,0.684,0.7,0.4,0.7,1.9,0.43902439
2018,Kemba Walker,CHO,1,34.2,22.1,3.1,5.6,17,0.431,7.5,0.384,9.5,0.469,5.3,0.864,1.1,0.3,2.2,1.2,0.43902439
2018,Marvin Williams,CHO,1,25.7,9.5,4.7,1.2,7.2,0.458,3.9,0.413,3.3,0.512,1.6,0.829,0.7,0.5,0.8,1.5,0.43902439
2018,Tim Hardaway Jr.,NYK,0.947368421,33.1,17.5,3.9,2.7,15,0.421,7.2,0.317,7.8,0.516,3.1,0.816,1.1,0.2,1.6,2.2,0.353658537
2018,Jarrett Jack,NYK,0.903225806,25,7.5,3.1,5.6,7.1,0.427,1.4,0.291,5.8,0.459,1.2,0.84,0.6,0.1,1.9,1.6,0.353658537
2018,Enes Kanter,NYK,1,25.8,14.1,11,1.5,10,0.592,0,0,10,0.594,2.6,0.848,0.5,0.5,1.7,2.6,0.353658537
2018,Courtney Lee,NYK,0.907894737,30.4,12,2.9,2.4,9.9,0.454,3.7,0.406,6.3,0.482,1.6,0.919,1.1,0.2,1.1,1.4,0.353658537
2018,Emmanuel Mudiay,NYK,0.636363636,22.4,8.8,2.6,3.9,9.3,0.368,2.1,0.196,7.2,0.418,2.3,0.686,0.9,0.3,1.9,1.5,0.353658537
2018,Kristaps Porziņģis,NYK,1,32.4,22.7,6.6,1.2,18.5,0.439,4.8,0.395,13.8,0.454,5.7,0.793,0.8,2.4,1.9,2.9,0.353658537
2018,Lonzo Ball,LAL,0.961538462,34.2,10.2,6.9,7.2,10.8,0.36,5.7,0.305,5.2,0.42,1.4,0.451,1.7,0.8,2.6,2.3,0.426829268
2018,Kentavious Caldwell-Pope,LAL,1,33.2,13.4,5.2,2.2,10.8,0.426,5.6,0.383,5.2,0.473,2.6,0.789,1.4,0.2,1.3,2,0.426829268
2018,Luol Deng,LAL,1,13,2,0,1,2,0.5,0,,2,0.5,0,,1,0,1,0,0.426829268
2018,Brandon Ingram,LAL,1,33.5,16.1,5.3,3.9,12.9,0.47,1.8,0.39,11.1,0.483,4.8,0.681,0.8,0.7,2.5,2.8,0.426829268
2018,Brook Lopez,LAL,0.972972973,23.4,13,4,1.7,10.7,0.465,4.4,0.345,6.3,0.549,2.1,0.703,0.4,1.3,1.3,2.6,0.426829268
2018,Julius Randle,LAL,0.597560976,26.7,16.1,8,2.6,11,0.558,0.5,0.222,10.5,0.575,5.2,0.718,0.5,0.5,2.6,3.3,0.426829268
2018,Harrison Barnes,DAL,1,34.2,18.9,6.1,2,15.7,0.445,4.3,0.357,11.4,0.478,4.1,0.827,0.6,0.2,1.5,1.2,0.292682927
2018,Dorian Finney-Smith,DAL,0.619047619,21.3,5.9,3.6,1.2,5.8,0.38,3.2,0.299,2.6,0.481,0.7,0.733,0.5,0.2,1,2,0.292682927
2018,Maxi Kleber,DAL,0.5,16.8,5.4,3.3,0.7,4.3,0.489,1.8,0.313,2.5,0.613,0.8,0.746,0.4,0.7,0.4,1.6,0.292682927
2018,Wesley Matthews,DAL,0.984126984,33.8,12.7,3.1,2.7,11.1,0.406,6.4,0.381,4.7,0.441,1.6,0.822,1.2,0.3,1.3,2.2,0.292682927
